GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
15	AANAT	ENSG00000129673	19	600950	Q16613	SNAT	protein-coding
29	ABR	ENSG00000159842	81	600365	Q12979	ABR	protein-coding
31	ACACA	ENSG00000278540	84	200350	Q13085	ACACA	protein-coding
37	ACADVL	ENSG00000072778	92	609575	P49748	ACADV	protein-coding
40	ASIC2	ENSG00000108684	99	601784	Q16515	ASIC2	protein-coding
47	ACLY	ENSG00000131473	115	108728	P53396	ACLY	protein-coding
51	ACOX1	ENSG00000161533	119	609751	Q15067	ACOX1	protein-coding
71	ACTG1	ENSG00000184009	144	102560	P63261	ACTG	protein-coding
136	ADORA2B	ENSG00000170425	264	600446	P29275	AA2BR	protein-coding
163	AP2B1	ENSG00000006125	563	601025	P63010	AP2B1	protein-coding
206	AK4P1		364				pseudo
218	ALDH3A1	ENSG00000108602	405	100660	P30838	AL3A1	protein-coding
224	ALDH3A2	ENSG00000072210	403	609523	P51648	AL3A2	protein-coding
230	ALDOC	ENSG00000109107	418	103870	P09972	ALDOC	protein-coding
239	ALOX12	ENSG00000108839	429	152391	P18054	LOX12	protein-coding
242	ALOX12B	ENSG00000179477	430	603741	O75342	LX12B	protein-coding
243	ALOX12P1		431				pseudo
245	ALOX12P2	ENSG00000291084	432				pseudo
246	ALOX15	ENSG00000161905	433	152392	P16050	LOX15	protein-coding
247	ALOX15B	ENSG00000179593	434	603697	O15296	LX15B	protein-coding
314	AOC2	ENSG00000131480	549	602268	O75106	AOC2	protein-coding
332	BIRC5	ENSG00000089685	593	603352	O15392	BIRC5	protein-coding
350	APOH	ENSG00000091583	616	138700	P02749	APOH	protein-coding
379	ARL4D	ENSG00000175906	656	600732	P49703	ARL4D	protein-coding
396	ARHGDIA	ENSG00000141522	678	601925	P52565	GDIR1	protein-coding
409	ARRB2	ENSG00000141480	712	107941	P32121	ARRB2	protein-coding
432	ASGR1	ENSG00000141505	742	108360	P07306	ASGR1	protein-coding
433	ASGR2	ENSG00000161944	743	108361	P07307	ASGR2	protein-coding
443	ASPA	ENSG00000108381	756	608034	P45381	ACY2	protein-coding
482	ATP1B2	ENSG00000129244	805	182331	P14415	AT1B2	protein-coding
489	ATP2A3	ENSG00000074370	813	601929	Q93084	AT2A3	protein-coding
516	ATP5MC1	ENSG00000159199	841	603192	P05496	AT5G1	protein-coding
535	ATP6V0A1	ENSG00000033627	865	192130	Q93050	VPP1	protein-coding
603	BCL5			151441			unknown
642	BLMH	ENSG00000108578	1059	602403	Q13867	BLMH	protein-coding
672	BRCA1	ENSG00000012048	1100	113705	P38398	BRCA1	protein-coding
708	C1QBP	ENSG00000108561	1243	601269	Q07021	C1QBP	protein-coding
752	FMNL1	ENSG00000184922	1212	604656	O95466	FMNL1	protein-coding
762	CA4	ENSG00000167434	1375	114760	P22748	CAH4	protein-coding
772	CACD						unknown
782	CACNB1	ENSG00000067191	1401	114207	Q02641	CACB1	protein-coding
786	CACNG1	ENSG00000108878	1405	114209	Q06432	CCG1	protein-coding
878	CCA1						unknown
924	CD7	ENSG00000173762	1695	186820	P09564	CD7	protein-coding
968	CD68	ENSG00000129226	1693	153634	P34810	CD68	protein-coding
974	CD79B	ENSG00000007312	1699	147245	P40259	CD79B	protein-coding
990	CDC6	ENSG00000094804	1744	602627	Q99741	CDC6	protein-coding
996	CDC27	ENSG00000004897	1728	116946	P30260	CDC27	protein-coding
1018	CDK3	ENSG00000250506	1772	123828	Q00526	CDK3	protein-coding
1101	CHAD	ENSG00000136457	1909	602178	O15335	CHAD	protein-coding
1107	CHD3	ENSG00000170004	1918	602120	Q12873	CHD3	protein-coding
1140	CHRNB1	ENSG00000170175	1961	100710	P11230	ACHB	protein-coding
1145	CHRNE	ENSG00000108556	1966	100725	Q04844	ACHE	protein-coding
1213	CLTC	ENSG00000141367	2092	118955	Q00610	CLH1	protein-coding
1236	CCR7	ENSG00000126353	1608	600242	P32248	CCR7	protein-coding
1267	CNP	ENSG00000173786	2158	123830	P09543	CN37	protein-coding
1277	COL1A1	ENSG00000108821	2197	120150	P02452	CO1A1	protein-coding
1342	COX6B1P2		2282				pseudo
1352	COX10	ENSG00000006695	2260	602125	Q12887	COX10	protein-coding
1353	COX11	ENSG00000166260	2261	603648	Q9Y6N1	COX11	protein-coding
1362	CPD	ENSG00000108582	2301	603102	O75976	CBPD	protein-coding
1366	CLDN7	ENSG00000181885	2049	609131	O95471	CLD7	protein-coding
1394	CRHR1	ENSG00000120088	2357	122561	B3TIK8	B3TIK8	protein-coding
1398	CRK	ENSG00000167193	2362	164762	P46108	CRK	protein-coding
1411	CRYBA1	ENSG00000108255	2394	123610	P05813	CRBA1	protein-coding
1440	CSF3	ENSG00000108342	2438	138970	P09919	CSF3	protein-coding
1442	CSH1	ENSG00000136488	2440	150200	P0DML2	CSH1	protein-coding
1443	CSH2	ENSG00000213218	2441	118820	A0A0M6L0F6	A0A0M6L0F6	protein-coding
1444	CSHL1	ENSG00000204414	2442	603515	Q14406	CSHL	protein-coding
1453	CSNK1D	ENSG00000141551	2452	600864	P48730	KC1D	protein-coding
1468	SLC25A10	ENSG00000183048	10980	606794	Q9UBX3	DIC	protein-coding
1484	CTAA2						unknown
1497	CTNS	ENSG00000040531	2518	606272	O60931	CTNS	protein-coding
1534	CYB561	ENSG00000008283	2571	600019	P49447	CY561	protein-coding
1636	ACE	ENSG00000159640	2707		P12821	ACE	protein-coding
1655	DDX5	ENSG00000108654	2746	180630	P17844	DDX5	protein-coding
1659	DHX8	ENSG00000067596	2749	600396	Q14562	DHX8	protein-coding
1742	DLG4	ENSG00000132535	2903	602887	P78352	DLG4	protein-coding
1747	DLX3	ENSG00000064195	2916	600525	O60479	DLX3	protein-coding
1748	DLX4	ENSG00000108813	2917	601911	Q92988	DLX4	protein-coding
1770	DNAH9	ENSG00000007174	2953	603330	Q9NYC9	DYH9	protein-coding
1801	DPH1	ENSG00000108963	3003	603527	Q9BZG8	DPH1	protein-coding
1819	DRG2	ENSG00000108591	3030	602986	P55039	DRG2	protein-coding
1845	DUSP3	ENSG00000108861	3069	600183	P51452	DUS3	protein-coding
1856	DVL2	ENSG00000004975	3086	602151	O14641	DVL2	protein-coding
